Fecha,Local,Visit,Local Score,Visit Score,Local i5,Visit i5,Local Hits,Visit Hits,Local pitcher,Local pitcher in,Local pitcher ERA,Local pitcher Hit ERA,Local pitcher K ERA,Local pitcher BB ERA,Visit pitcher,Visit pitcher in,Visit pitcher ERA,Visit pitcher Hit ERA,Visit pitcher K ERA,Visit pitcher BB ERA,Local Win?,L bullpen recieved,V bullpen recieved
20210731,Braves,Brewers,8.0,1.0,1.0,1.0,13.0,7.0,K. Muller,5.0,1.0,4.0,7.0,2.0,B. Woodruff ,5.1,3.0,8.0,6.0,1.0,1.0,0.0,5.0
20210731,Diamondbacks,Dodgers,3.0,8.0,3.0,3.0,5.0,16.0,M. Kelly ,6.1,4.0,8.0,6.0,2.0,M. White,3.2,2.0,2.0,5.0,1.0,0.0,4.0,1.0
20210731,Padres,Rockies,3.0,5.0,2.0,4.0,7.0,6.0,Y. Darvish ,6.0,5.0,5.0,8.0,2.0,G. Marquez ,6.0,2.0,4.0,7.0,4.0,0.0,0.0,1.0
20210801,Nationals,Cubs,6.0,5.0,4.0,1.0,10.0,5.0,E. Fedde,6.0,3.0,4.0,8.0,1.0,A. Alzolay,5.0,4.0,7.0,4.0,4.0,1.0,2.0,2.0
20210801,Pirates,Phillies,4.0,15.0,1.0,4.0,7.0,20.0,M. Keller ,5.0,4.0,8.0,2.0,0.0,K. Gibson ,6.2,2.0,5.0,5.0,2.0,0.0,11.0,2.0
20210801,Blue,Royals,5.0,1.0,5.0,0.0,8.0,6.0,J. Berrios ,6.0,0.0,5.0,7.0,1.0,B. Keller ,3.0,3.0,7.0,3.0,0.0,1.0,1.0,2.0
20210801,Tigers,Orioles,6.0,2.0,3.0,2.0,8.0,5.0,T. Alexander,4.0,2.0,4.0,2.0,2.0,S. Watkins ,5.2,4.0,3.0,4.0,2.0,1.0,0.0,2.0
20210801,Mets,Reds,1.0,7.0,0.0,1.0,3.0,11.0,M. Stroman ,5.2,4.0,8.0,4.0,1.0,V. Gutierrez ,7.0,1.0,3.0,4.0,2.0,0.0,3.0,0.0
20210801,Marlins,Yankees,1.0,3.0,1.0,0.0,5.0,6.0,S. Alcantara,7.0,0.0,2.0,10.0,1.0,J. Montgomery,5.0,1.0,4.0,5.0,1.0,0.0,3.0,0.0
20210801,Braves,Brewers,1.0,2.0,0.0,2.0,7.0,3.0,C. Morton ,6.0,2.0,3.0,6.0,0.0,B. Anderson ,5.2,1.0,3.0,3.0,1.0,0.0,0.0,0.0
20210801,White,Guardians,2.0,1.0,1.0,1.0,4.0,4.0,J. Lambert,3.0,1.0,2.0,2.0,1.0,C. Quantrill,6.0,1.0,3.0,6.0,4.0,1.0,0.0,1.0
20210801,Cardinals,Twins,7.0,3.0,4.0,2.0,12.0,6.0,A. Wainwright ,7.0,3.0,6.0,5.0,1.0,M. Pineda ,4.0,3.0,5.0,3.0,1.0,1.0,0.0,4.0
20210801,Rangers,Mariners,4.0,3.0,1.0,2.0,10.0,9.0,M. Foltynewicz,5.0,2.0,3.0,1.0,3.0,M. Gonzales,6.0,1.0,5.0,4.0,0.0,1.0,1.0,3.0
20210801,Giants,Astros,5.0,3.0,5.0,2.0,10.0,10.0,L. Webb ,6.0,2.0,7.0,3.0,1.0,L. Garcia ,4.2,5.0,8.0,7.0,2.0,1.0,1.0,0.0
20210801,Angels,Athletics,3.0,8.0,3.0,6.0,5.0,13.0,R. Detmers ,4.1,6.0,6.0,2.0,2.0,D. Jefferies ,5.0,3.0,3.0,3.0,3.0,0.0,2.0,0.0
20210801,Padres,Rockies,8.0,1.0,6.0,1.0,10.0,7.0,R. Knehr,3.0,1.0,2.0,2.0,0.0,A. Gomber ,1.0,4.0,4.0,3.0,2.0,1.0,0.0,4.0
20210801,Diamondbacks,Dodgers,0.0,13.0,0.0,7.0,4.0,14.0,C. Smith ,1.2,5.0,3.0,3.0,5.0,J. Urias ,5.0,0.0,4.0,7.0,0.0,0.0,8.0,0.0
20210801,Rays,Red,3.0,2.0,3.0,1.0,7.0,8.0,S. McClanahan ,6.0,1.0,4.0,7.0,2.0,N. Pivetta ,4.2,3.0,3.0,6.0,1.0,1.0,1.0,0.0
20210802,Blue,Guardians,2.0,5.0,0.0,2.0,6.0,9.0,R. Ray,6.0,2.0,6.0,4.0,3.0,E. Morgan,6.0,2.0,5.0,9.0,1.0,0.0,3.0,0.0
20210802,Nationals,Phillies,5.0,7.0,0.0,1.0,6.0,12.0,J. Gray,5.0,1.0,4.0,2.0,2.0,R. Suarez,3.0,0.0,0.0,1.0,1.0,0.0,6.0,5.0
20210802,Yankees,Orioles,1.0,7.0,1.0,4.0,3.0,11.0,A. Heaney ,4.0,4.0,6.0,4.0,0.0,J. Lopez ,6.0,1.0,1.0,4.0,5.0,0.0,3.0,0.0
20210802,Marlins,Mets,6.0,3.0,5.0,3.0,7.0,7.0,J. Luzardo ,5.0,3.0,4.0,5.0,3.0,T. Megill ,5.0,5.0,6.0,4.0,0.0,1.0,0.0,1.0
20210802,Rays,Mariners,2.0,8.0,2.0,6.0,7.0,12.0,M. Wacha ,4.0,6.0,9.0,3.0,3.0,C. Flexen ,6.2,2.0,7.0,6.0,2.0,0.0,2.0,0.0
20210802,Rangers,Angels,4.0,1.0,2.0,1.0,5.0,3.0,D. Dunning ,5.0,1.0,3.0,3.0,2.0,C. Rodriguez ,6.0,4.0,4.0,7.0,2.0,1.0,0.0,0.0
20210802,Brewers,Pirates,6.0,2.0,1.0,0.0,6.0,6.0,E. Lauer ,5.0,0.0,3.0,3.0,0.0,B. Wilson ,5.0,1.0,2.0,0.0,2.0,1.0,2.0,5.0
20210802,Diamondbacks,Giants,8.0,11.0,5.0,7.0,12.0,10.0,T. Widener,4.1,5.0,5.0,7.0,3.0,A. DeSclafani,4.1,5.0,7.0,5.0,1.0,0.0,6.0,3.0
20210803,Yankees,Orioles,13.0,1.0,9.0,0.0,15.0,7.0,L. Gil ,6.0,0.0,4.0,6.0,1.0,A. Wells ,2.1,6.0,7.0,2.0,0.0,1.0,1.0,7.0
20210803,Nationals,Phillies,4.0,5.0,0.0,1.0,8.0,7.0,P. Corbin ,7.0,4.0,6.0,8.0,1.0,Z. Wheeler ,7.1,4.0,8.0,5.0,1.0,0.0,1.0,0.0
20210803,Blue,Guardians,7.0,2.0,6.0,1.0,12.0,7.0,H. Ryu ,7.0,2.0,7.0,8.0,0.0,Z. Plesac ,5.0,6.0,10.0,0.0,0.0,1.0,0.0,1.0
20210803,Tigers,Red,4.0,2.0,3.0,2.0,8.0,9.0,W. Peralta,4.2,2.0,6.0,3.0,2.0,G. Richards ,4.0,3.0,5.0,5.0,2.0,1.0,0.0,1.0
20210803,Reds,Twins,5.0,7.0,5.0,4.0,9.0,9.0,T. Mahle,5.0,4.0,6.0,5.0,2.0,K. Maeda,5.0,5.0,7.0,9.0,1.0,0.0,3.0,0.0
20210803,Marlins,Mets,5.0,4.0,4.0,1.0,10.0,5.0,N. Neidert ,5.2,3.0,3.0,5.0,4.0,T. Walker ,5.2,4.0,8.0,4.0,2.0,1.0,1.0,1.0
20210803,Rays,Mariners,2.0,4.0,2.0,3.0,7.0,6.0,L. Patino ,5.0,3.0,5.0,3.0,2.0,Y. Kikuchi ,6.0,2.0,6.0,5.0,2.0,0.0,1.0,0.0
20210803,Rangers,Angels,3.0,11.0,1.0,4.0,6.0,14.0,J. Lyles ,5.2,6.0,9.0,6.0,3.0,J. Suarez ,5.2,3.0,6.0,6.0,1.0,0.0,5.0,0.0
20210803,White,Royals,7.0,1.0,3.0,0.0,5.0,3.0,D. Cease ,6.0,0.0,1.0,11.0,2.0,K. Bubic ,6.0,3.0,3.0,8.0,3.0,1.0,1.0,4.0
20210803,Brewers,Pirates,5.0,8.0,4.0,0.0,9.0,8.0,A. Houser,6.1,1.0,0.0,4.0,5.0,M. Kranick,4.0,3.0,5.0,4.0,3.0,0.0,7.0,2.0
20210803,Cardinals,Braves,1.0,6.0,0.0,6.0,8.0,10.0,J. Lester ,5.0,6.0,9.0,4.0,2.0,M. Fried ,6.0,0.0,4.0,7.0,1.0,0.0,0.0,1.0
20210803,Rockies,Cubs,13.0,6.0,7.0,2.0,13.0,8.0,K. Freeland ,5.0,2.0,4.0,5.0,0.0,Z. Davies ,4.0,7.0,6.0,1.0,2.0,1.0,4.0,6.0
20210803,Athletics,Padres,1.0,8.0,1.0,6.0,7.0,14.0,S. Manaea ,4.1,5.0,8.0,4.0,0.0,B. Snell ,5.0,1.0,6.0,6.0,3.0,0.0,3.0,0.0
20210803,Diamondbacks,Giants,3.0,1.0,3.0,1.0,7.0,7.0,M. Bumgarner ,7.0,1.0,6.0,4.0,1.0,J. Cueto ,5.0,3.0,6.0,7.0,4.0,1.0,0.0,0.0
20210803,Dodgers,Astros,0.0,3.0,0.0,1.0,5.0,8.0,W. Buehler ,6.0,1.0,5.0,5.0,3.0,L. McCullers Jr. ,6.2,0.0,4.0,9.0,3.0,0.0,2.0,0.0
20210804,Reds,Twins,6.0,5.0,5.0,1.0,9.0,11.0,L. Castillo ,6.0,1.0,6.0,7.0,1.0,C. Barnes ,4.0,5.0,7.0,2.0,2.0,1.0,4.0,1.0
20210804,Rays,Mariners,4.0,3.0,3.0,1.0,5.0,7.0,J. Fleming ,5.0,2.0,5.0,6.0,0.0,L. Gilbert ,5.0,3.0,4.0,6.0,4.0,1.0,1.0,1.0
20210804,Brewers,Pirates,4.0,2.0,1.0,1.0,8.0,7.0,F. Peralta,6.0,2.0,6.0,9.0,2.0,S. Brault,4.0,1.0,3.0,2.0,1.0,1.0,0.0,3.0
20210804,Athletics,Padres,5.0,4.0,1.0,3.0,7.0,11.0,F. Montas,6.0,3.0,8.0,8.0,0.0,J. Musgrove,6.0,1.0,2.0,5.0,3.0,1.0,1.0,4.0
20210804,Yankees,Orioles,10.0,3.0,3.0,3.0,12.0,6.0,J. Taillon,6.1,3.0,4.0,10.0,1.0,M. Harvey,4.0,2.0,3.0,1.0,2.0,1.0,0.0,8.0
20210804,Nationals,Phillies,5.0,9.0,3.0,6.0,7.0,12.0,P. Espino ,5.0,6.0,8.0,3.0,1.0,C. Anderson,4.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0
20210804,Blue,Guardians,8.0,6.0,8.0,0.0,10.0,15.0,S. Matz ,6.0,0.0,6.0,8.0,1.0,J.C. Mejia ,2.1,8.0,7.0,0.0,4.0,1.0,6.0,0.0
20210804,Tigers,Red,1.0,4.0,0.0,4.0,5.0,11.0,C. Mize ,5.0,4.0,7.0,3.0,1.0,E. Rodriguez ,5.0,0.0,2.0,10.0,4.0,0.0,0.0,1.0
20210804,Marlins,Mets,3.0,5.0,2.0,3.0,7.0,11.0,Z. Thompson,4.0,3.0,3.0,2.0,2.0,C. Carrasco,4.1,2.0,5.0,5.0,0.0,0.0,2.0,1.0
20210804,Cardinals,Braves,4.0,7.0,3.0,2.0,7.0,10.0,J.A. Happ,5.0,2.0,5.0,4.0,1.0,D. Smyly,4.0,3.0,6.0,2.0,1.0,0.0,5.0,1.0
20210804,Rangers,Angels,1.0,2.0,0.0,2.0,6.0,8.0,K. Allard ,6.0,2.0,6.0,3.0,0.0,S. Ohtani ,6.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0
20210804,White,Royals,1.0,9.0,1.0,6.0,4.0,12.0,L. Giolito ,4.0,6.0,8.0,2.0,0.0,C. Hernandez ,5.0,1.0,2.0,6.0,2.0,0.0,3.0,0.0
20210804,Rockies,Cubs,2.0,3.0,2.0,3.0,10.0,10.0,J. Gray ,6.0,3.0,8.0,6.0,1.0,A. Mills ,6.0,2.0,8.0,3.0,2.0,0.0,0.0,0.0
20210804,Dodgers,Astros,7.0,5.0,7.0,2.0,9.0,8.0,M. Scherzer ,7.0,2.0,5.0,10.0,1.0,J. Odorizzi ,3.0,7.0,6.0,3.0,2.0,1.0,3.0,0.0
20210804,Diamondbacks,Giants,1.0,7.0,0.0,1.0,6.0,9.0,Z. Gallen ,5.2,3.0,4.0,6.0,3.0,K. Gausman ,6.0,1.0,5.0,8.0,0.0,0.0,4.0,0.0
20210805,Marlins,Mets,4.0,2.0,1.0,0.0,8.0,9.0,B. Garrett,5.0,0.0,5.0,6.0,4.0,R. Hill,5.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0
20210805,Tigers,Red,8.0,1.0,6.0,0.0,13.0,9.0,T. Skubal ,5.0,0.0,5.0,4.0,1.0,M. Perez ,1.1,3.0,5.0,2.0,0.0,1.0,1.0,5.0
20210805,Rangers,Angels,0.0,5.0,0.0,3.0,5.0,8.0,S. Howard ,2.1,3.0,3.0,3.0,2.0,D. Bundy ,6.1,0.0,3.0,6.0,2.0,0.0,2.0,0.0
20210805,Rockies,Cubs,6.0,5.0,6.0,4.0,13.0,9.0,A. Senzatela,4.2,4.0,7.0,6.0,1.0,J. Arrieta,4.0,4.0,9.0,2.0,0.0,1.0,1.0,2.0
20210805,Diamondbacks,Giants,4.0,5.0,4.0,0.0,7.0,9.0,M. Kelly,8.0,0.0,3.0,4.0,2.0,A. Wood,4.0,4.0,7.0,5.0,3.0,0.0,5.0,0.0
20210805,Nationals,Phillies,6.0,7.0,5.0,2.0,10.0,9.0,J. Ross,6.1,3.0,5.0,7.0,2.0,A. Nola,5.0,5.0,5.0,7.0,3.0,0.0,4.0,1.0
20210805,Yankees,Mariners,5.0,3.0,2.0,2.0,10.0,10.0,N. Cortes,5.0,2.0,5.0,2.0,3.0,T. Anderson,5.0,2.0,5.0,4.0,2.0,1.0,1.0,3.0
20210805,Blue,Guardians,3.0,0.0,2.0,0.0,5.0,3.0,R. Stripling ,6.0,0.0,3.0,6.0,1.0,T. McKenzie ,7.0,3.0,5.0,4.0,0.0,1.0,0.0,0.0
20210805,Reds,Pirates,7.0,4.0,7.0,4.0,9.0,8.0,S. Gray ,5.0,4.0,6.0,7.0,2.0,W. Crowe ,4.0,7.0,8.0,5.0,2.0,1.0,0.0,0.0
20210805,White,Royals,2.0,3.0,1.0,2.0,6.0,6.0,D. Keuchel ,6.0,2.0,3.0,5.0,3.0,D. Lynch ,5.0,1.0,4.0,7.0,2.0,0.0,1.0,1.0
20210805,Astros,Twins,3.0,5.0,0.0,4.0,5.0,9.0,F. Valdez ,6.2,4.0,6.0,7.0,3.0,G. Jax ,5.1,1.0,3.0,0.0,1.0,0.0,1.0,2.0
20210805,Cardinals,Braves,4.0,8.0,2.0,2.0,8.0,7.0,W. LeBlanc,6.0,2.0,3.0,1.0,3.0,T. Toussaint,5.1,3.0,5.0,3.0,2.0,0.0,6.0,1.0
20210806,Cubs,White,6.0,8.0,0.0,2.0,10.0,14.0,K. Hendricks,6.0,2.0,7.0,7.0,3.0,L. Lynn,6.0,1.0,4.0,8.0,2.0,0.0,6.0,5.0
20210806,Phillies,Mets,4.0,2.0,2.0,1.0,8.0,5.0,K. Gibson ,6.0,1.0,4.0,3.0,4.0,M. Stroman ,5.0,2.0,5.0,5.0,1.0,1.0,1.0,2.0
20210806,Yankees,Mariners,3.0,2.0,0.0,0.0,6.0,9.0,W. Peralta,1.2,0.0,2.0,2.0,0.0,M. Gonzales,6.2,0.0,3.0,5.0,2.0,1.0,2.0,3.0
20210806,Orioles,Rays,6.0,10.0,5.0,2.0,15.0,14.0,J. Means,5.0,2.0,8.0,5.0,1.0,R. Yarbrough,5.0,5.0,9.0,4.0,0.0,0.0,8.0,1.0
20210806,Blue,Red,12.0,4.0,9.0,2.0,17.0,8.0,A. Manoah ,5.0,2.0,4.0,4.0,3.0,N. Eovaldi ,4.2,7.0,8.0,4.0,2.0,1.0,2.0,5.0
20210806,Guardians,Tigers,6.0,1.0,6.0,0.0,15.0,7.0,C. Quantrill ,7.0,0.0,4.0,10.0,0.0,M. Manning ,4.0,6.0,10.0,3.0,0.0,1.0,1.0,0.0
20210806,Reds,Pirates,10.0,0.0,9.0,0.0,9.0,7.0,W. Miley ,7.0,0.0,6.0,5.0,2.0,J. Brubaker ,5.0,9.0,7.0,5.0,4.0,1.0,0.0,1.0
20210806,Braves,Nationals,8.0,4.0,5.0,3.0,11.0,5.0,K. Muller,4.2,3.0,2.0,3.0,2.0,E. Fedde ,4.2,5.0,8.0,3.0,1.0,1.0,1.0,3.0
20210806,Astros,Twins,4.0,5.0,3.0,2.0,10.0,8.0,Z. Greinke,6.0,3.0,6.0,3.0,1.0,B. Ober,5.0,3.0,7.0,5.0,1.0,0.0,2.0,1.0
20210806,Brewers,Giants,2.0,1.0,1.0,0.0,5.0,5.0,C. Burnes,7.0,1.0,4.0,5.0,1.0,L. Webb,6.0,1.0,3.0,9.0,1.0,1.0,0.0,1.0
20210806,Cardinals,Royals,4.0,2.0,4.0,0.0,9.0,7.0,A. Wainwright ,7.0,2.0,7.0,6.0,2.0,M. Minor ,5.0,4.0,7.0,7.0,2.0,1.0,0.0,0.0
20210806,Rockies,Marlins,14.0,2.0,11.0,0.0,17.0,6.0,G. Marquez ,6.0,0.0,2.0,7.0,1.0,S. Alcantara ,3.2,10.0,10.0,1.0,2.0,1.0,2.0,4.0
20210806,Athletics,Rangers,4.0,1.0,1.0,1.0,4.0,6.0,C. Bassitt,7.0,1.0,5.0,8.0,0.0,M. Foltynewicz,6.0,1.0,2.0,2.0,3.0,1.0,0.0,3.0
20210806,Dodgers,Angels,3.0,4.0,2.0,1.0,11.0,7.0,D. Price,5.1,2.0,4.0,4.0,0.0,P. Sandoval,5.0,2.0,7.0,4.0,2.0,0.0,2.0,1.0
20210806,Padres,Diamondbacks,5.0,8.0,5.0,8.0,8.0,12.0,R. Weathers ,3.0,6.0,7.0,1.0,1.0,C. Smith,1.1,5.0,3.0,2.0,6.0,0.0,2.0,0.0
20210807,Yankees,Mariners,5.0,4.0,1.0,4.0,11.0,5.0,A. Heaney ,6.0,4.0,4.0,9.0,3.0,C. Flexen,5.0,3.0,8.0,7.0,1.0,1.0,0.0,2.0
20210807,Cubs,White,0.0,4.0,0.0,2.0,5.0,8.0,A. Alzolay ,6.2,2.0,6.0,7.0,0.0,C. Rodon ,5.0,0.0,2.0,11.0,2.0,0.0,2.0,0.0
20210807,Blue,Red,1.0,0.0,0.0,0.0,2.0,2.0,R. Ray,6.0,0.0,2.0,5.0,2.0,N. Pivetta,6.0,0.0,1.0,5.0,1.0,1.0,0.0,1.0
20210807,Phillies,Mets,5.0,3.0,4.0,0.0,8.0,6.0,R. Suarez,2.2,0.0,0.0,4.0,3.0,T. Megill ,4.2,4.0,5.0,5.0,1.0,1.0,3.0,1.0
20210807,Athletics,Rangers,12.0,3.0,12.0,2.0,16.0,7.0,C. Irvin ,7.0,2.0,4.0,4.0,2.0,D. Anderson ,2.0,5.0,4.0,0.0,2.0,1.0,1.0,7.0
20210807,Orioles,Rays,3.0,12.0,3.0,4.0,7.0,14.0,S. Watkins ,6.0,5.0,8.0,4.0,0.0,S. McClanahan ,7.0,3.0,5.0,8.0,1.0,0.0,7.0,0.0
20210807,Blue,Red,1.0,2.0,1.0,0.0,6.0,8.0,J. Berrios,6.0,1.0,5.0,6.0,0.0,T. Houck,3.2,1.0,3.0,6.0,2.0,0.0,1.0,0.0
20210807,Guardians,Tigers,1.0,2.0,0.0,2.0,10.0,7.0,E. Morgan ,7.0,2.0,6.0,3.0,1.0,T. Alexander ,5.1,0.0,4.0,4.0,0.0,0.0,0.0,1.0
20210807,Astros,Twins,4.0,0.0,2.0,0.0,10.0,4.0,L. Garcia ,6.0,0.0,2.0,8.0,0.0,M. Pineda ,6.0,2.0,7.0,3.0,0.0,1.0,0.0,2.0
20210807,Reds,Pirates,11.0,3.0,4.0,1.0,14.0,9.0,V. Gutierrez ,6.0,1.0,6.0,6.0,1.0,M. Keller ,5.0,4.0,7.0,4.0,4.0,1.0,2.0,7.0
20210807,Brewers,Giants,6.0,9.0,2.0,1.0,10.0,13.0,B. Woodruff,6.0,1.0,6.0,8.0,1.0,A. Sanchez,2.0,1.0,4.0,0.0,1.0,0.0,8.0,5.0
20210807,Cardinals,Royals,5.0,2.0,4.0,2.0,10.0,5.0,K. Kim,4.0,2.0,4.0,3.0,2.0,B. Keller ,5.0,5.0,7.0,5.0,5.0,1.0,0.0,0.0
20210807,Braves,Nationals,2.0,3.0,2.0,0.0,5.0,7.0,C. Morton,6.0,0.0,3.0,7.0,2.0,J. Gray,5.0,2.0,4.0,10.0,2.0,0.0,3.0,0.0
20210807,Rockies,Marlins,7.0,4.0,7.0,0.0,12.0,12.0,A. Gomber ,6.0,0.0,5.0,9.0,0.0,J. Luzardo ,4.2,7.0,7.0,2.0,4.0,1.0,4.0,0.0
20210807,Padres,Diamondbacks,6.0,2.0,2.0,2.0,9.0,5.0,Y. Darvish,7.0,2.0,4.0,12.0,0.0,T. Widener,5.0,2.0,4.0,7.0,2.0,1.0,0.0,4.0
20210807,Dodgers,Angels,5.0,3.0,2.0,3.0,9.0,8.0,J. Urias,5.0,3.0,6.0,5.0,3.0,J. Barria,6.0,3.0,6.0,5.0,2.0,1.0,0.0,2.0
20210808,Phillies,Mets,3.0,0.0,2.0,0.0,5.0,2.0,Z. Wheeler ,9.0,0.0,2.0,11.0,1.0,T. Walker ,6.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0
20210808,Yankees,Mariners,0.0,2.0,0.0,0.0,6.0,6.0,L. Gil,5.0,0.0,2.0,8.0,2.0,Y. Kikuchi,5.0,0.0,4.0,6.0,3.0,0.0,2.0,0.0
20210808,Orioles,Rays,6.0,9.0,5.0,2.0,13.0,8.0,J. Lopez,6.0,2.0,4.0,5.0,2.0,M. Wacha,5.0,5.0,10.0,2.0,1.0,0.0,7.0,1.0
20210808,Blue,Red,9.0,8.0,4.0,7.0,10.0,16.0,H. Ryu,3.2,7.0,10.0,1.0,1.0,G. Richards,5.0,4.0,6.0,2.0,1.0,1.0,1.0,5.0
20210808,Guardians,Tigers,7.0,5.0,5.0,5.0,11.0,5.0,Z. Plesac,4.0,5.0,2.0,6.0,3.0,W. Peralta,5.0,5.0,6.0,4.0,1.0,1.0,0.0,2.0
20210808,Reds,Pirates,3.0,2.0,3.0,1.0,6.0,6.0,T. Mahle ,7.0,2.0,6.0,10.0,0.0,B. Wilson ,6.0,3.0,6.0,7.0,1.0,1.0,0.0,0.0
20210808,Braves,Nationals,5.0,4.0,2.0,1.0,6.0,12.0,M. Fried ,6.0,1.0,7.0,5.0,1.0,P. Corbin ,6.0,5.0,5.0,5.0,1.0,1.0,3.0,0.0
20210808,Astros,Twins,5.0,7.0,3.0,4.0,10.0,12.0,L. McCullers Jr. ,4.2,4.0,8.0,4.0,3.0,K. Maeda ,5.0,3.0,6.0,5.0,3.0,0.0,3.0,2.0
20210808,Brewers,Giants,4.0,5.0,3.0,1.0,6.0,8.0,B. Anderson,5.0,1.0,5.0,3.0,0.0,J. Cueto,5.1,4.0,5.0,3.0,1.0,0.0,4.0,0.0
20210808,Cardinals,Royals,5.0,6.0,1.0,3.0,9.0,9.0,J. Lester,5.1,5.0,6.0,2.0,2.0,K. Bubic,4.2,1.0,4.0,4.0,4.0,0.0,1.0,4.0
20210808,Rockies,Marlins,13.0,8.0,11.0,4.0,12.0,11.0,K. Freeland ,5.0,4.0,7.0,6.0,1.0,D. Hess ,1.0,7.0,6.0,0.0,0.0,1.0,4.0,6.0
20210808,Athletics,Rangers,6.0,3.0,5.0,1.0,12.0,4.0,J. Kaprielian ,6.0,2.0,3.0,4.0,2.0,J. Lyles ,5.1,6.0,10.0,4.0,4.0,1.0,1.0,0.0
20210808,Dodgers,Angels,8.0,2.0,5.0,1.0,11.0,7.0,W. Buehler ,6.0,1.0,4.0,8.0,4.0,R. Detmers ,5.0,5.0,7.0,5.0,2.0,1.0,1.0,3.0
20210808,Padres,Diamondbacks,2.0,0.0,2.0,0.0,8.0,3.0,B. Snell ,7.0,0.0,2.0,13.0,3.0,M. Bumgarner ,7.0,2.0,6.0,5.0,1.0,1.0,0.0,0.0
20210808,Cubs,White,3.0,9.0,3.0,8.0,6.0,10.0,Z. Davies ,2.0,7.0,7.0,5.0,1.0,D. Cease ,5.0,3.0,5.0,10.0,3.0,0.0,2.0,0.0
20210809,Guardians,Reds,9.0,3.0,8.0,2.0,11.0,9.0,S. Hentges,2.0,1.0,4.0,1.0,1.0,L. Castillo ,3.1,8.0,7.0,2.0,3.0,1.0,2.0,1.0
20210809,Twins,White,1.0,11.0,0.0,8.0,2.0,12.0,B. Burrows ,2.0,7.0,5.0,2.0,3.0,L. Giolito ,8.0,1.0,2.0,8.0,0.0,0.0,4.0,0.0
20210809,Royals,Yankees,6.0,8.0,0.0,0.0,10.0,11.0,C. Hernandez,6.2,1.0,5.0,3.0,1.0,J. Taillon,6.0,1.0,4.0,4.0,2.0,0.0,7.0,5.0
20210809,Padres,Marlins,8.0,3.0,4.0,1.0,9.0,7.0,J. Musgrove ,6.0,1.0,5.0,8.0,1.0,Z. Thompson ,4.0,4.0,4.0,2.0,4.0,1.0,2.0,4.0
20210810,Cubs,Brewers,2.0,4.0,1.0,3.0,8.0,8.0,J. Steele ,5.0,3.0,5.0,1.0,1.0,F. Peralta ,5.1,2.0,5.0,8.0,2.0,0.0,1.0,0.0
20210810,Blue,Angels,3.0,6.0,3.0,4.0,9.0,8.0,S. Matz ,4.2,4.0,6.0,5.0,3.0,C. Rodriguez,4.0,1.0,6.0,2.0,2.0,0.0,2.0,2.0
20210810,Orioles,Tigers,4.0,9.0,4.0,6.0,8.0,11.0,K. Akin ,3.0,6.0,7.0,5.0,1.0,C. Mize,4.1,4.0,5.0,4.0,1.0,0.0,3.0,0.0
20210810,Phillies,Dodgers,0.0,5.0,0.0,1.0,6.0,12.0,A. Nola,4.0,0.0,1.0,7.0,0.0,M. Scherzer,3.1,0.0,3.0,6.0,0.0,0.0,5.0,0.0
20210810,Pirates,Cardinals,1.0,4.0,1.0,2.0,1.0,9.0,S. Brault ,5.0,2.0,5.0,6.0,0.0,J.A. Happ ,6.0,1.0,1.0,5.0,2.0,0.0,2.0,0.0
20210810,Guardians,Athletics,3.0,4.0,3.0,2.0,6.0,8.0,T. McKenzie,6.0,2.0,4.0,5.0,1.0,S. Manaea,1.2,3.0,5.0,2.0,3.0,0.0,2.0,0.0
20210810,Red,Rays,4.0,8.0,4.0,1.0,9.0,11.0,E. Rodriguez,5.1,2.0,4.0,8.0,1.0,L. Patino,6.0,4.0,6.0,7.0,3.0,0.0,6.0,0.0
20210810,Mets,Nationals,8.0,7.0,5.0,7.0,13.0,10.0,C. Carrasco,1.0,4.0,4.0,0.0,1.0,P. Espino,1.0,1.0,2.0,0.0,0.0,1.0,3.0,7.0
20210810,Braves,Reds,3.0,2.0,2.0,2.0,5.0,4.0,D. Smyly ,6.0,2.0,2.0,7.0,2.0,S. Gray,5.0,2.0,3.0,8.0,3.0,1.0,0.0,1.0
20210810,Cubs,Brewers,3.0,6.0,1.0,6.0,7.0,8.0,A. Mills,2.1,0.0,1.0,3.0,0.0,A. Ashby,2.0,0.0,2.0,1.0,0.0,0.0,6.0,3.0
20210810,Twins,White,4.0,3.0,2.0,3.0,6.0,6.0,G. Jax ,6.0,3.0,5.0,10.0,1.0,D. Keuchel ,6.0,4.0,4.0,1.0,4.0,1.0,0.0,0.0
20210810,Astros,Rockies,5.0,0.0,4.0,0.0,8.0,5.0,J. Odorizzi ,5.0,0.0,3.0,3.0,2.0,J. Gray ,4.1,4.0,6.0,9.0,2.0,1.0,0.0,1.0
20210810,Royals,Yankees,8.0,4.0,3.0,3.0,10.0,5.0,D. Lynch,4.2,3.0,4.0,6.0,4.0,N. Cortes ,5.2,5.0,7.0,5.0,0.0,1.0,1.0,3.0
